,lng,lat,count
31390,106.7338,26.6252,1
31391,106.7338,26.832,1
31392,106.7338,26.8325,1
31393,106.7339,26.511,1
31394,106.7339,26.8374,1
31395,106.7339,26.5111,1
31396,106.7339,26.5493,1
31397,106.7339,26.5494,1
31398,106.7339,26.5496,1
31399,106.7339,26.5763,1
31400,106.7339,26.6255,1
31401,106.7339,26.8368,1
31402,106.7343,26.5876,1
31403,106.7343,26.6245,1
31404,106.7343,26.8346,1
31405,106.735,26.5514,1
31406,106.7348,26.652,1
31407,106.7349,26.5508,1
31408,106.7349,26.6242,1
31409,106.7349,26.6347,1
31410,106.735,26.549,1
31411,106.735,26.5509,1
31412,106.735,26.5513,1
31413,106.735,26.5642,1
31414,106.7348,26.624,1
31415,106.735,26.5764,1
31416,106.7351,26.3958,1
31417,106.7351,26.396,1
31418,106.7351,26.5107,1
31419,106.7351,26.6236,1
31420,106.7351,26.624,1
31421,106.7352,26.5512,1
31422,106.7348,26.6243,1
31423,106.7348,26.5511,1
31424,106.7343,26.8352,1
31425,106.7345,26.8351,1
31426,106.7343,26.8353,1
31427,106.7343,26.8361,1
31428,106.7344,26.5506,1
31429,106.7344,26.6247,1
31430,106.7345,26.8342,1
31431,106.7345,26.8347,1
31432,106.7345,26.8349,1
31433,106.7345,26.8352,1
31434,106.7348,26.5506,1
31435,106.7346,26.5507,1
31436,106.7346,26.5721,1
31437,106.7346,26.6246,1
31438,106.7347,26.5505,1
31439,106.7347,26.5721,1
31440,106.7347,26.5872,1
31441,106.7348,26.5109,1
31442,106.7336,26.8376,1
31443,106.7336,26.5502,1
31444,106.7285,26.5374,1
31445,106.7336,26.5489,1
31446,106.7325,26.8291,1
31447,106.7325,26.8292,1
31448,106.7326,26.5427,1
31449,106.7326,26.5478,1
31450,106.7326,26.5485,1
31451,106.7326,26.628,1
31452,106.7326,26.8399,1
31453,106.7326,26.8403,1
31454,106.7327,26.5428,1
31455,106.7327,26.5437,1
31456,106.7327,26.5479,1
31457,106.7327,26.5484,1
31458,106.7327,26.5877,1
31459,106.7327,26.6209,1
31460,106.7327,26.6272,1
31461,106.7327,26.8297,1
31462,106.7327,26.84,1
31463,106.7325,26.8289,1
31464,106.7325,26.6279,1
31465,106.7325,26.6278,1
31466,106.7324,26.6297,1
31467,106.7323,26.6289,1
31468,106.7323,26.6291,1
31469,106.7323,26.6296,1
31470,106.7324,26.5443,1
31471,106.7324,26.5474,1
31472,106.7324,26.6282,1
31473,106.7324,26.6293,1
31474,106.7324,26.8283,1
31475,106.7325,26.6277,1
31476,106.7324,26.8404,1
31477,106.7324,26.8408,1
31478,106.7324,26.8982,1
31479,106.7325,26.3956,1
31480,106.7325,26.5114,1
31481,106.7325,26.5486,1
31482,106.7325,26.5495,1
31483,106.7328,26.3958,1
31484,106.7328,26.5434,1
31485,106.7328,26.572,1
31486,106.7334,26.5501,1
31487,106.7332,26.8388,1
31488,106.7333,26.8306,1
31489,106.7333,26.8311,1
31490,106.7333,26.8312,1
31491,106.7333,26.8382,1
31492,106.7334,26.549,1
31493,106.7334,26.5492,1
31494,106.7334,26.8314,1
31495,106.7332,26.564,1
31496,106.7335,26.3958,1
31497,106.7335,26.5112,1
31498,106.7335,26.5488,1
31499,106.7335,26.5879,1
31500,106.7335,26.6257,1
31501,106.7335,26.6259,1
31502,106.7335,26.838,1
31503,106.7332,26.633,1
31504,106.7332,26.3957,1
31505,106.7328,26.5766,1
31506,106.733,26.6529,1
31507,106.7328,26.6269,1
31508,106.7328,26.6272,1
31509,106.7329,26.5484,1
31510,106.7329,26.627,1
31511,106.7329,26.8298,1
31512,106.7329,26.8299,1
31513,106.7329,26.8301,1
31514,106.733,26.8304,1
31515,106.7331,26.8302,1
31516,106.733,26.8389,1
31517,106.733,26.8392,1
31518,106.7331,26.5484,1
31519,106.7331,26.5485,1
31520,106.7331,26.572,1
31521,106.7331,26.6264,1
31522,106.7331,26.6267,1
31523,106.7352,26.5868,1
31524,106.7352,26.6237,1
31525,106.7353,26.396,1
31526,106.7353,26.5512,1
31527,106.7375,26.5557,1
31528,106.7375,26.5561,1
31529,106.7375,26.5563,1
31530,106.7375,26.5588,1
31531,106.7375,26.5592,1
31532,106.7375,26.5593,1
31533,106.7375,26.5597,1
31534,106.7376,26.3963,1
31535,106.7376,26.51,1
31536,106.7376,26.5539,1
31537,106.7376,26.554,1
31538,106.7376,26.5548,1
31539,106.7376,26.5552,1
31540,106.7376,26.5558,1
31541,106.7376,26.5561,1
31542,106.7376,26.5595,1
31543,106.7376,26.5597,1
31544,106.7375,26.5546,1
31545,106.7374,26.6492,1
31546,106.7374,26.6229,1
31547,106.7373,26.5584,1
31548,106.7372,26.6215,1
31549,106.7373,26.5536,1
31550,106.7373,26.5571,1
31551,106.7373,26.5573,1
31552,106.7373,26.5574,1
31553,106.7373,26.5575,1
31554,106.7373,26.5578,1
31555,106.7373,26.5587,1
31556,106.7374,26.584,1
31557,106.7373,26.5588,1
31558,106.7373,26.5591,1
31559,106.7373,26.5841,1
31560,106.7374,26.5563,1
31561,106.7374,26.5568,1
31562,106.7374,26.5571,1
31563,106.7374,26.5591,1
31564,106.7376,26.6211,1
31565,106.7377,26.51,1
31566,106.7377,26.5556,1
31567,106.738,26.5839,1
31568,106.738,26.3966,1
31569,106.738,26.397,1
31570,106.738,26.3974,1
31571,106.738,26.398,1
31572,106.738,26.3996,1
31573,106.738,26.5619,1
31574,106.738,26.562,1
31575,106.7381,26.3996,1
31576,106.7379,26.6215,1
31577,106.7381,26.5622,1
31578,106.7381,26.5723,1
31579,106.7381,26.6209,1
31580,106.7381,26.8993,1
31581,106.7382,26.5608,1
31582,106.7382,26.5627,1
31583,106.7382,26.5722,1
31584,106.738,26.3965,1
31585,106.7379,26.621,1
31586,106.7377,26.5583,1
31587,106.7378,26.5796,1
31588,106.7377,26.6211,1
31589,106.7377,26.6213,1
31590,106.7378,26.3991,1
31591,106.7378,26.5543,1
31592,106.7378,26.5552,1
31593,106.7378,26.5581,1
31594,106.7378,26.5592,1
31595,106.7378,26.584,1
31596,106.7379,26.5857,1
31597,106.7378,26.6212,1
31598,106.7378,26.623,1
31599,106.7379,26.3983,1
31600,106.7379,26.3992,1
31601,106.7379,26.5545,1
31602,106.7379,26.5548,1
31603,106.7379,26.555,1
31604,106.7372,26.5841,1
31605,106.7372,26.5583,1
31606,106.7372,26.5582,1
31607,106.7362,26.5775,1
31608,106.7361,26.5525,1
31609,106.7361,26.6225,1
31610,106.7361,26.6227,1
31611,106.7361,26.6229,1
31612,106.7361,26.899,1
31613,106.7362,26.5721,1
31614,106.7362,26.5773,1
31615,106.7363,26.5104,1
31616,106.736,26.6229,1
31617,106.7363,26.5523,1
31618,106.7363,26.5524,1
31619,106.7363,26.5722,1
31620,106.7363,26.5778,1
31621,106.7363,26.578,1
31622,106.7363,26.5861,1
31623,106.7363,26.6507,1
31624,106.7361,26.5521,1
31625,106.736,26.5523,1
31626,106.7364,26.5103,1
31627,106.7356,26.5865,1
31628,106.7353,26.5515,1
31629,106.7353,26.6223,1
31630,106.7353,26.6236,1
31631,106.7354,26.5106,1
31632,106.7355,26.6233,1
31633,106.7356,26.5515,1
31634,106.7356,26.5516,1
31635,106.7356,26.6233,1
31636,106.7359,26.5524,1
31637,106.7357,26.6231,1
31638,106.7357,26.6233,1
31639,106.7358,26.5765,1
31640,106.7358,26.6229,1
31641,106.7359,26.3959,1
31642,106.7359,26.5518,1
31643,106.7359,26.5523,1
31644,106.7364,26.3961,1
31645,106.7364,26.5781,1
31646,106.7372,26.5581,1
31647,106.7371,26.5537,1
31648,106.7369,26.6218,1
31649,106.7369,26.6219,1
31650,106.737,26.5531,1
31651,106.737,26.5641,1
31652,106.737,26.5857,1
31653,106.737,26.6217,1
31654,106.737,26.6218,1
31655,106.7371,26.5579,1
31656,106.7369,26.5535,1
31657,106.7371,26.5793,1
31658,106.7372,26.3961,1
31659,106.7372,26.3962,1
31660,106.7372,26.5102,1
31661,106.7372,26.5533,1
31662,106.7372,26.5538,1
31663,106.7372,26.558,1
31664,106.7369,26.5844,1
31665,106.7369,26.5533,1
31666,106.7364,26.5784,1
31667,106.7366,26.396,1
31668,106.7364,26.5786,1
31669,106.7364,26.6223,1
31670,106.7365,26.5525,1
31671,106.7365,26.5788,1
31672,106.7365,26.5789,1
31673,106.7365,26.622,1
31674,106.7365,26.6223,1
31675,106.7366,26.5526,1
31676,106.7368,26.6361,1
31677,106.7366,26.6223,1
31678,106.7367,26.5847,1
31679,106.7367,26.6212,1
31680,106.7367,26.6227,1
31681,106.7368,26.5791,1
31682,106.7368,26.6218,1
31683,106.7368,26.6228,1
31684,106.7323,26.6284,1
31685,106.7323,26.6283,1
31686,106.7323,26.5494,1
31687,106.7299,26.5493,1
31688,106.7294,26.5493,1
31689,106.7294,26.5766,1
31690,106.7294,26.585,1
31691,106.7294,26.8478,1
31692,106.7294,26.8554,1
31693,106.7294,26.8557,1
31694,106.7294,26.8643,1
31695,106.7294,26.8645,1
31696,106.7295,26.5153,1
31697,106.7295,26.5155,1
31698,106.7295,26.5157,1
31699,106.7295,26.5158,1
31700,106.7295,26.5492,1
31701,106.7295,26.5494,1
31702,106.7295,26.8569,1
31703,106.7295,26.857,1
31704,106.7295,26.8642,1
31705,106.7294,26.5492,1
31706,106.7294,26.539,1
31707,106.7294,26.5159,1
31708,106.7292,26.8975,1
31709,106.7292,26.6539,1
31710,106.7292,26.848,1
31711,106.7292,26.8481,1
31712,106.7292,26.8545,1
31713,106.7292,26.855,1
31714,106.7292,26.8554,1
31715,106.7292,26.8648,1
31716,106.7293,26.5136,1
31717,106.7293,26.8557,1
31718,106.7293,26.5163,1
31719,106.7293,26.5494,1
31720,106.7293,26.5638,1
31721,106.7293,26.575,1
31722,106.7293,26.855,1
31723,106.7293,26.8553,1
31724,106.7293,26.8555,1
31725,106.7296,26.5138,1
31726,106.7296,26.5148,1
31727,106.7296,26.5151,1
31728,106.7298,26.8217,1
31729,106.7297,26.8219,1
31730,106.7297,26.822,1
31731,106.7297,26.8579,1
31732,106.7298,26.3955,1
31733,106.7298,26.5143,1
31734,106.7298,26.5771,1
31735,106.7298,26.5851,1
31736,106.7298,26.822,1
31737,106.7297,26.585,1
31738,106.7298,26.8221,1
31739,106.7298,26.8464,1
31740,106.7298,26.8576,1
31741,106.7298,26.858,1
31742,106.7298,26.8584,1
31743,106.7298,26.8639,1
31744,106.7299,26.5141,1
31745,106.7297,26.8218,1
31746,106.7297,26.574,1
31747,106.7296,26.5152,1
31748,106.7296,26.8472,1
31749,106.7296,26.5153,1
31750,106.7296,26.5155,1
31751,106.7296,26.5493,1
31752,106.7296,26.585,1
31753,106.7296,26.8213,1
31754,106.7296,26.8217,1
31755,106.7296,26.8218,1
31756,106.7296,26.8567,1
31757,106.7297,26.5493,1
31758,106.7296,26.8575,1
31759,106.7296,26.8576,1
31760,106.7296,26.8639,1
31761,106.7297,26.3956,1
31762,106.7297,26.5146,1
31763,106.7297,26.5148,1
31764,106.7297,26.5395,1
31765,106.7292,26.5762,1
31766,106.7292,26.5386,1
31767,106.7292,26.5163,1
31768,106.7287,26.8504,1
31769,106.7287,26.5377,1
31770,106.7287,26.5379,1
31771,106.7287,26.5766,1
31772,106.7287,26.8189,1
31773,106.7287,26.819,1
31774,106.7287,26.8491,1
31775,106.7287,26.8502,1
31776,106.7287,26.8523,1
31777,106.7286,26.8974,1
31778,106.7287,26.8654,1
31779,106.7287,26.8657,1
31780,106.7288,26.5235,1
31781,106.7288,26.5237,1
31782,106.7288,26.5238,1
31783,106.7288,26.5264,1
31784,106.7288,26.5265,1
31785,106.7287,26.5181,1
31786,106.7286,26.8655,1
31787,106.7288,26.5756,1
31788,106.7286,26.5226,1
31789,106.7285,26.6181,1
31790,106.7285,26.8185,1
31791,106.7285,26.8503,1
31792,106.7285,26.8514,1
31793,106.7285,26.8659,1
31794,106.7286,26.5186,1
31795,106.7286,26.5187,1
31796,106.7286,26.5228,1
31797,106.7286,26.8502,1
31798,106.7286,26.527,1
31799,106.7286,26.5492,1
31800,106.7286,26.5493,1
31801,106.7286,26.5846,1
31802,106.7286,26.8189,1
31803,106.7286,26.819,1
31804,106.7286,26.8501,1
31805,106.7288,26.5494,1
31806,106.7288,26.8196,1
31807,106.7292,26.5135,1
31808,106.7291,26.5166,1
31809,106.729,26.5761,1
31810,106.729,26.8203,1
31811,106.729,26.8204,1
31812,106.729,26.853,1
31813,106.729,26.8537,1
31814,106.729,26.8538,1
31815,106.729,26.8539,1
31816,106.7291,26.5167,1
31817,106.729,26.5127,1
31818,106.7291,26.5168,1
31819,106.7291,26.5384,1
31820,106.7291,26.5385,1
31821,106.7291,26.8204,1
31822,106.7291,26.8479,1
31823,106.7291,26.8483,1
31824,106.7291,26.8548,1
31825,106.729,26.5494,1
31826,106.7289,26.8528,1
31827,106.7288,26.8488,1
31828,106.7289,26.5133,1
31829,106.7288,26.8498,1
31830,106.7288,26.8502,1
31831,106.7288,26.8506,1
31832,106.7288,26.8508,1
31833,106.7288,26.852,1
31834,106.7288,26.8527,1
31835,106.7288,26.8532,1
31836,106.7289,26.5175,1
31837,106.7289,26.8527,1
31838,106.7289,26.5246,1
31839,106.7289,26.5258,1
31840,106.7289,26.5382,1
31841,106.7289,26.5494,1
31842,106.7289,26.82,1
31843,106.7289,26.8491,1
31844,106.7289,26.8525,1
31845,106.7299,26.5398,1
31846,106.7299,26.6323,1
31847,106.7323,26.5493,1
31848,106.7299,26.8225,1
31849,106.7314,26.8262,1
31850,106.7314,26.8428,1
31851,106.7314,26.8429,1
31852,106.7315,26.5492,1
31853,106.7315,26.8261,1
31854,106.7315,26.8264,1
31855,106.7315,26.8268,1
31856,106.7316,26.5493,1
31857,106.7316,26.5868,1
31858,106.7316,26.6312,1
31859,106.7316,26.8268,1
31860,106.7316,26.8421,1
31861,106.7317,26.3955,1
31862,106.7317,26.6311,1
31863,106.7317,26.827,1
31864,106.7318,26.5418,1
31865,106.7318,26.5638,1
31866,106.7314,26.826,1
31867,106.7314,26.6203,1
31868,106.7314,26.5493,1
31869,106.7312,26.5493,1
31870,106.731,26.8436,1
31871,106.7311,26.5411,1
31872,106.7311,26.5492,1
31873,106.7311,26.5774,1
31874,106.7311,26.8256,1
31875,106.7311,26.8434,1
31876,106.7312,26.3956,1
31877,106.7312,26.5862,1
31878,106.7314,26.5414,1
31879,106.7312,26.6317,1
31880,106.7312,26.6536,1
31881,106.7312,26.8435,1
31882,106.7313,26.5721,1
31883,106.7313,26.6318,1
31884,106.7313,26.8429,1
31885,106.7313,26.8975,1
31886,106.7318,26.8272,1
31887,106.7318,26.8274,1
31888,106.7319,26.3956,1
31889,106.7322,26.6298,1
31890,106.7321,26.5873,1
31891,106.7321,26.8411,1
31892,106.7322,26.5116,1
31893,106.7322,26.5421,1
31894,106.7322,26.5449,1
31895,106.7322,26.5471,1
31896,106.7322,26.6295,1
31897,106.7322,26.6307,1
31898,106.7321,26.5469,1
31899,106.7322,26.8279,1
31900,106.7322,26.8284,1
31901,106.7322,26.8411,1
31902,106.7323,26.3958,1
31903,106.7323,26.5446,1
31904,106.7323,26.5474,1
31905,106.7323,26.5486,1
31906,106.7321,26.5489,1
31907,106.7321,26.5421,1
31908,106.7319,26.5458,1
31909,106.732,26.5116,1
31910,106.7319,26.5462,1
31911,106.7319,26.5464,1
31912,106.7319,26.5493,1
31913,106.7319,26.577,1
31914,106.7319,26.827,1
31915,106.7319,26.8416,1
31916,106.732,26.3955,1
31917,106.732,26.5456,1
31918,106.732,26.8416,1
31919,106.732,26.5467,1
31920,106.732,26.5489,1
31921,106.732,26.549,1
31922,106.732,26.5494,1
31923,106.732,26.6293,1
31924,106.732,26.6312,1
31925,106.732,26.8279,1
31926,106.731,26.586,1
31927,106.731,26.5488,1
31928,106.7309,26.5724,1
31929,106.7302,26.8606,1
31930,106.7301,26.8604,1
31931,106.7301,26.8605,1
31932,106.7301,26.8606,1
31933,106.7301,26.8624,1
31934,106.7301,26.8627,1
31935,106.7302,26.8454,1
31936,106.7302,26.8459,1
31937,106.7302,26.8608,1
31938,106.7301,26.8598,1
31939,106.7302,26.8609,1
31940,106.7302,26.8611,1
31941,106.7302,26.8616,1
31942,106.7302,26.8623,1
31943,106.7302,26.8624,1
31944,106.7302,26.8628,1
31945,106.7302,26.8629,1
31946,106.7301,26.8602,1
31947,106.7301,26.8596,1
31948,106.7303,26.6195,1
31949,106.73,26.8631,1
31950,106.7299,26.8463,1
31951,106.7299,26.8596,1
31952,106.73,26.5733,1
31953,106.73,26.8458,1
31954,106.73,26.8459,1
31955,106.73,26.8588,1
31956,106.73,26.8596,1
31957,106.7301,26.54,1
31958,106.7301,26.8595,1
31959,106.7301,26.549,1
31960,106.7301,26.5493,1
31961,106.7301,26.5494,1
31962,106.7301,26.5854,1
31963,106.7301,26.8225,1
31964,106.7301,26.823,1
31965,106.7301,26.8458,1
31966,106.7303,26.5493,1
31967,106.7303,26.8236,1
31968,106.7309,26.5493,1
31969,106.7308,26.5493,1
31970,106.7306,26.5494,1
31971,106.7306,26.5638,1
31972,106.7306,26.5857,1
31973,106.7306,26.8238,1
31974,106.7306,26.8242,1
31975,106.7306,26.8444,1
31976,106.7307,26.8247,1
31977,106.7308,26.5859,1
31978,106.7306,26.5492,1
31979,106.7308,26.6318,1
31980,106.7308,26.8243,1
31981,106.7308,26.8246,1
31982,106.7308,26.8247,1
31983,106.7308,26.8248,1
31984,106.7309,26.3955,1
31985,106.7309,26.5491,1
31986,106.7306,26.5493,1
31987,106.7305,26.898,1
31988,106.7303,26.8609,1
31989,106.7304,26.8454,1
31990,106.7303,26.8625,1
31991,106.7304,26.5122,1
31992,106.7304,26.5493,1
31993,106.7304,26.5775,1
31994,106.7304,26.6319,1
31995,106.7304,26.8234,1
31996,106.7304,26.8453,1
31997,106.7304,26.8614,1
31998,106.7305,26.8451,1
31999,106.7304,26.8619,1
32000,106.7304,26.862,1
32001,106.7305,26.3954,1
32002,106.7305,26.5493,1
32003,106.7305,26.5494,1
32004,106.7305,26.8238,1
32005,106.7305,26.824,1
32006,106.6995,26.5773,1
32007,106.6995,26.5772,1
32008,106.6995,26.5697,1
32009,106.6743,26.5128,1
32010,106.6744,26.4364,1
32011,106.6744,26.4381,1
32012,106.6744,26.5007,1
32013,106.6744,26.501,1
32014,106.6744,26.5012,1
32015,106.6744,26.5013,1
32016,106.6744,26.5125,1
32017,106.6744,26.6689,1
32018,106.6744,26.6903,1
32019,106.6745,26.3279,1
32020,106.6745,26.3396,1
32021,106.6745,26.3517,1
32022,106.6745,26.4283,1
32023,106.6745,26.4289,1
32024,106.6745,26.4359,1
32025,106.6745,26.4382,1
32026,106.6745,26.5011,1
32027,106.6744,26.4352,1
32028,106.6744,26.4339,1
32029,106.6744,26.4301,1
32030,106.6743,26.69,1
32031,106.6743,26.5663,1
32032,106.6743,26.5699,1
32033,106.6743,26.5701,1
32034,106.6743,26.5702,1
32035,106.6743,26.5834,1
32036,106.6743,26.6399,1
32037,106.6743,26.6523,1
32038,106.6743,26.6901,1
32039,106.6744,26.4282,1
32040,106.6744,26.3398,1
32041,106.6744,26.4025,1
32042,106.6744,26.4026,1
32043,106.6744,26.4228,1
32044,106.6744,26.4277,1
32045,106.6744,26.4279,1
32046,106.6744,26.4281,1
32047,106.6745,26.5013,1
32048,106.6745,26.506,1
32049,106.6745,26.5061,1
32050,106.6748,26.359,1
32051,106.6747,26.5127,1
32052,106.6747,26.5664,1
32053,106.6747,26.5702,1
32054,106.6747,26.5788,1
32055,106.6747,26.6292,1
32056,106.6747,26.6293,1
32057,106.6748,26.3397,1
32058,106.6748,26.437,1
32059,106.6747,26.5013,1
32060,106.6748,26.5063,1
32061,106.6748,26.5122,1
32062,106.6748,26.5703,1
32063,106.6748,26.5704,1
32064,106.6748,26.5707,1
32065,106.6748,26.5777,1
32066,106.6748,26.5788,1
32067,106.6747,26.5124,1
32068,106.6747,26.501,1
32069,106.6745,26.5699,1
32070,106.6746,26.4383,1
32071,106.6745,26.5703,1
32072,106.6745,26.5705,1
32073,106.6745,26.5714,1
32074,106.6745,26.6401,1
32075,106.6745,26.6402,1
32076,106.6745,26.6404,1
32077,106.6745,26.6724,1
32078,106.6746,26.5011,1
32079,106.6747,26.4371,1
32080,106.6746,26.5013,1
32081,106.6746,26.5704,1
32082,106.6746,26.5785,1
32083,106.6746,26.6217,1
32084,106.6746,26.6654,1
32085,106.6746,26.6903,1
32086,106.6746,26.6904,1
32087,106.6743,26.566,1
32088,106.6743,26.5011,1
32089,106.674,26.5013,1
32090,106.6743,26.5009,1
32091,106.6741,26.4366,1
32092,106.6741,26.437,1
32093,106.6741,26.4378,1
32094,106.6741,26.4379,1
32095,106.6741,26.5009,1
32096,106.6741,26.501,1
32097,106.6741,26.5061,1
32098,106.6741,26.5664,1
32099,106.6741,26.5696,1
32100,106.6741,26.5793,1
32101,106.6741,26.5794,1
32102,106.6741,26.5833,1
32103,106.6741,26.6234,1
32104,106.6741,26.6391,1
32105,106.6741,26.7325,1
32106,106.6742,26.3513,1
32107,106.6742,26.4229,1
32108,106.6741,26.4362,1
32109,106.6741,26.4356,1
32110,106.6741,26.4355,1
32111,106.6741,26.4265,1
32112,106.674,26.5671,1
32113,106.674,26.6672,1
32114,106.674,26.6699,1
32115,106.674,26.6899,1
32116,106.6741,26.3396,1
32117,106.6741,26.3398,1
32118,106.6741,26.4264,1
32119,106.6741,26.4266,1
32120,106.6741,26.4353,1
32121,106.6741,26.4327,1
32122,106.6741,26.4337,1
32123,106.6741,26.4342,1
32124,106.6741,26.4343,1
32125,106.6741,26.4344,1
32126,106.6741,26.4346,1
32127,106.6741,26.4351,1
32128,106.6742,26.427,1
32129,106.6742,26.4271,1
32130,106.6742,26.4315,1
32131,106.6743,26.4351,1
32132,106.6743,26.4228,1
32133,106.6743,26.4276,1
32134,106.6743,26.4341,1
32135,106.6743,26.4342,1
32136,106.6743,26.4343,1
32137,106.6743,26.4346,1
32138,106.6743,26.4349,1
32139,106.6743,26.4354,1
32140,106.6743,26.3515,1
32141,106.6743,26.4359,1
32142,106.6743,26.436,1
32143,106.6743,26.4366,1
32144,106.6743,26.437,1
32145,106.6743,26.4371,1
32146,106.6743,26.4375,1
32147,106.6743,26.4377,1
32148,106.6743,26.382,1
32149,106.6743,26.3396,1
32150,106.6742,26.4339,1
32151,106.6742,26.4376,1
32152,106.6742,26.434,1
32153,106.6742,26.4344,1
32154,106.6742,26.4349,1
32155,106.6742,26.4354,1
32156,106.6742,26.4356,1
32157,106.6742,26.4363,1
32158,106.6742,26.4374,1
32159,106.6742,26.4379,1
32160,106.6742,26.6899,1
32161,106.6742,26.5009,1
32162,106.6742,26.5013,1
32163,106.6742,26.5061,1
32164,106.6742,26.5126,1
32165,106.6742,26.544,1
32166,106.6742,26.5661,1
32167,106.6742,26.5665,1
32168,106.6748,26.5789,1
32169,106.6748,26.5798,1
32170,106.6748,26.6291,1
32171,106.6748,26.6645,1
32172,106.6755,26.5661,1
32173,106.6755,26.5662,1
32174,106.6755,26.5666,1
32175,106.6755,26.5712,1
32176,106.6755,26.5714,1
32177,106.6755,26.5779,1
32178,106.6755,26.5783,1
32179,106.6755,26.5788,1
32180,106.6755,26.5791,1
32181,106.6755,26.5795,1
32182,106.6755,26.6287,1
32183,106.6756,26.4386,1
32184,106.6756,26.4387,1
32185,106.6756,26.5006,1
32186,106.6756,26.561,1
32187,106.6756,26.5715,1
32188,106.6756,26.578,1
32189,106.6755,26.5613,1
32190,106.6755,26.5611,1
32191,106.6755,26.4386,1
32192,106.6754,26.5662,1
32193,106.6753,26.5836,1
32194,106.6754,26.3396,1
32195,106.6754,26.3525,1
32196,106.6754,26.5005,1
32197,106.6754,26.5006,1
32198,106.6754,26.5007,1
32199,106.6754,26.5125,1
32200,106.6754,26.5778,1
32201,106.6755,26.4385,1
32202,106.6754,26.5783,1
32203,106.6754,26.5794,1
32204,106.6754,26.6217,1
32205,106.6754,26.6625,1
32206,106.6755,26.3271,1
32207,106.6755,26.3397,1
32208,106.6755,26.3823,1
32209,106.6756,26.5782,1
32210,106.6756,26.5789,1
32211,106.6756,26.579,1
32212,106.6759,26.5121,1
32213,106.6758,26.5715,1
32214,106.6758,26.5782,1
32215,106.6758,26.5786,1
32216,106.6758,26.5787,1
32217,106.6759,26.3398,1
32218,106.6759,26.4388,1
32219,106.6759,26.5015,1
32220,106.6759,26.561,1
32221,106.6758,26.5608,1
32222,106.6759,26.5614,1
32223,106.6759,26.5616,1
32224,106.6759,26.5717,1
32225,106.6759,26.5777,1
32226,106.6759,26.578,1
32227,106.6759,26.5795,1
32228,106.6759,26.6531,1
32229,106.6758,26.5714,1
32230,106.6758,26.5121,1
32231,106.6756,26.5791,1
32232,106.6757,26.5714,1
32233,106.6756,26.5793,1
32234,106.6756,26.6226,1
32235,106.6756,26.6232,1
32236,106.6756,26.6916,1
32237,106.6757,26.4386,1
32238,106.6757,26.4387,1
32239,106.6757,26.5061,1
32240,106.6757,26.5715,1
32241,106.6758,26.5062,1
32242,106.6757,26.5781,1
32243,106.6757,26.5784,1
32244,106.6757,26.579,1
32245,106.6757,26.5793,1
32246,106.6757,26.5838,1
32247,106.6758,26.353,1
32248,106.6758,26.4387,1
32249,106.6753,26.5803,1
32250,106.6753,26.5799,1
32251,106.6753,26.5795,1
32252,106.675,26.5835,1
32253,106.675,26.5698,1
32254,106.675,26.5707,1
32255,106.675,26.5714,1
32256,106.675,26.5782,1
32257,106.675,26.5788,1
32258,106.675,26.5793,1
32259,106.675,26.5798,1
32260,106.675,26.6633,1
32261,106.675,26.5123,1
32262,106.675,26.691,1
32263,106.6751,26.3396,1
32264,106.6751,26.3397,1
32265,106.6751,26.566,1
32266,106.6751,26.5708,1
32267,106.6751,26.5781,1
32268,106.6751,26.5792,1
32269,106.675,26.5663,1
32270,106.675,26.5061,1
32271,106.6751,26.5797,1
32272,106.6749,26.5115,1
32273,106.6748,26.7547,1
32274,106.6749,26.3396,1
32275,106.6749,26.4383,1
32276,106.6749,26.5009,1
32277,106.6749,26.5011,1
32278,106.6749,26.5111,1
32279,106.6749,26.5113,1
32280,106.6749,26.5118,1
32281,106.675,26.5011,1
32282,106.6749,26.5122,1
32283,106.6749,26.5124,1
32284,106.6749,26.5781,1
32285,106.6749,26.5792,1
32286,106.6749,26.6233,1
32287,106.6749,26.6527,1
32288,106.675,26.4383,1
32289,106.6751,26.5794,1
32290,106.6751,26.5836,1
32291,106.6753,26.5793,1
32292,106.6753,26.5609,1
32293,106.6752,26.6954,1
32294,106.6753,26.3525,1
32295,106.6753,26.4024,1
32296,106.6753,26.501,1
32297,106.6753,26.5011,1
32298,106.6753,26.5061,1
32299,106.6753,26.544,1
32300,106.6753,26.5661,1
32301,106.6752,26.6728,1
32302,106.6753,26.567,1
32303,106.6753,26.5706,1
32304,106.6753,26.5708,1
32305,106.6753,26.5778,1
32306,106.6753,26.5781,1
32307,106.6753,26.579,1
32308,106.6753,26.5791,1
32309,106.6752,26.6908,1
32310,106.6752,26.6628,1
32311,106.6751,26.6289,1
32312,106.6752,26.5011,1
32313,106.6751,26.6909,1
32314,106.6751,26.691,1
32315,106.6751,26.7324,1
32316,106.6752,26.3272,1
32317,106.6752,26.4384,1
32318,106.6752,26.4385,1
32319,106.6752,26.501,1
32320,106.6752,26.5125,1
32321,106.6752,26.5792,1
32322,106.6752,26.5705,1
32323,106.6752,26.5707,1
32324,106.6752,26.5708,1
32325,106.6752,26.5709,1
32326,106.6752,26.5781,1
32327,106.6752,26.5783,1
32328,106.6752,26.5791,1
32329,106.674,26.5061,1
32330,106.674,26.5012,1
32331,106.676,26.5062,1
32332,106.6732,26.5105,1
32333,106.6733,26.3402,1
